행사명,장소,행사내용,행사시작일자,행사종료일자,행사시작시각,행사종료시각,요금정보,주관기관명,주최기관명,전화번호,후원기관명,객석수,관람요금,입장연령,할인정보,유의사항,홈페이지주소,예매정보,주차장보유여부,소재지도로명주소,소재지지번주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
2024 겸재 문화예술 아카데미 실기강좌 강사진 릴레이전,겸재정선미술관 1층,아카데미 실기강좌 강사진 릴레이 전시회,2024-12-28,2025-01-05,10:00,17:00,유료,겸재정선미술관,겸재정선미술관,02-2659-2206,,,성인1000원 + 청소년 500원 등,,,,https://culture.gangseo.seoul.kr,,Y,서울특별시 강서구 가로공원로 196,,37.53694915,126.8377072,2025-01-06,3150000,서울특별시 강서구
YB페스타,화천청소년수련관,청소년수련관 청소년밴드동아리페스티벌,2024-08-24,2024-08-24,19:00,21:00,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-4516,,180,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,강원특별자치도 화천군 화천읍 산천어길 79,강원특별자치도 화천군 화천읍 중리 212-7,38.1087478415,127.7115723361,2025-01-15,4311000,강원특별자치도 화천군
T&U전국청소년가요제,화천커뮤니티센터,전국 청소년가요제,2024-08-31,2024-08-31,18:00,20:00,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-4517,,400,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,강원특별자치도 화천군 화천읍 산천어길 79,강원특별자치도 화천군 화천읍 중리 212-7,38.10872397,127.7115723361,2025-01-15,4311000,강원특별자치도 화천군
가을별빛 하모니,화천커뮤니티센터,화천군 관내 음악을 배우는 청소년들의 합동연주회,2024-10-05,2024-10-05,17:30,19:00,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-4515,,500,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,강원특별자치도 화천군 화천읍 산천어길 79,강원특별자치도 화천군 화천읍 중리 212-7,38.1087478415,127.7115723361,2025-01-15,4311000,강원특별자치도 화천군
2024 화천 군민의날 기념 축하공연,붕어섬(그라운드골프장),화천 군민의날 기념 가수 축하공연,2024-10-10,2024-10-10,19:00,20:30,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-4512,,1000,0,전연령,해당없음,,,,Y,강원특별자치도 화천군 화천읍 강변로 2-54,강원특별자치도 화천군 화천읍 하리 243,38.10073206,127.6970642,2025-01-15,4311000,강원특별자치도 화천군
2024 선등거리 점등식,국민문화체육센터 앞,2024 선등거리 점등식 축하공연,2024-12-21,2024-12-21,18:00,20:00,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-2542,,1000,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,강원특별자치도 화천군 화천읍 상승로 45-12,,38.1053404330,127.7041558860,2025-01-15,4311000,강원특별자치도 화천군
2025 얼음나라 화천 산천어축제 개막식,산천어축제장 얼곰이성 앞,2025 얼음나라 화천 산천어축제 개막식 축하공연,2025-01-11,2025-01-11,17:30,18:30,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-2542,,1000,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,,강원특별자치도 화천군 화천읍 중리 233-1,38.1079564932,127.7101646664,2025-01-15,4311000,강원특별자치도 화천군
2025 선등거리페스티벌(차없는거리),선등거리,2025 선등거리페스티벌(차없는거리) 공연,2025-01-11,2025-02-01,18:00,20:30,무료,강원특별자치도 화천군,강원특별자치도 화천군,033-440-2543,,800,0,전연령,해당없음,,www.ihc.go.kr/hcyc,,Y,,강원특별자치도 화천군 화천읍 하리 43-64,38.1050339589,127.7049401351,2025-01-15,4311000,강원특별자치도 화천군
기획공연 <쥬크박스 뮤지컬 노민호와 주리애>,김천시문화예술회관,뮤지컬,2024-02-23,2024-02-23,19:30,21:10,유료,경상북도 김천시+(사)한국방송예술인단체연합회,경상북도 김천시,054-420-7824,,920,R석 20000원+S석 10000원,7세이상,"유료회원(일반) - 본인 및 추가 가입인원까지 30+ 유료회원(특별) - 본인 및 추가 가입인원까지 30→ 유료회원 가입안내는 김천시 문화예술회관 홈페이지를 참고하여 주시기 바랍니다.+단체(30인 이상) - 20+장애의 정도가 심한 장애인 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+국가유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+의상자 부상등급 1-2급 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+독립유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+5·18 유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+특수임무유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+장애의 정도가 심하지 않은 장애인 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+국가유공자 유족증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+의상자 부상등급 3급 이하 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+의사자 유족증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+김천시 4대 가정 확인증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+참전유공자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+고엽제후유증 환자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+고엽제후유의증 환자 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+등록포로 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)억류지 출신 포로가족 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)",,www.gc.go.kr/gcart,,Y,경상북도 김천시 운동장길3,경상북도 김천시 삼락동 500-1,,,2025-01-15,5060000,경상북도 김천시
기획공연 <유니버설발레단의 해설이 함께하는 백조의 호수 CHAMBER>,김천시문화예술회관,발레,2024-03-08,2024-03-09,19:30,20:40,유료,경상북도 김천시+유니버설발레단,경상북도 김천시,054-420-7824,,920,R석 30000원+S석 20000원,7세이상,"유료회원(일반) - 본인 및 추가 가입인원까지 30+ 유료회원(특별) - 본인 및 추가 가입인원까지 30→ 유료회원 가입안내는 김천시 문화예술회관 홈페이지를 참고하여 주시기 바랍니다.+단체(30인 이상) - 20+장애의 정도가 심한 장애인 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+국가유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+의상자 부상등급 1-2급 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+독립유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+5·18 유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+특수임무유공자 - 본인 및 동반 1인 포함 50(신분증 등 관련 자료 제시, 미제시 시 현장 차액지불)+장애의 정도가 심하지 않은 장애인 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+국가유공자 유족증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+의상자 부상등급 3급 이하 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+의사자 유족증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+김천시 4대 가정 확인증 소지자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+참전유공자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+고엽제후유증 환자 - 본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+고엽제후유의증 환자 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)+등록포로 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)억류지 출신 포로가족 -본인만 50(신분증 등 관련자료 제시, 미제시 시 현장 차액지불)",,www.gc.go.kr/gcart,,Y,경상북도 김천시 운동장길3,경상북도 김천시 삼락동 500-1,,,2025-01-15,5060000,경상북도 김천시
시립합창단 율곡도서관 마티네 콘서트,김천시립율곡도서관,콘서트,2024-03-29,2024-03-29,11:00,12:30,무료,경상북도 김천시,경상북도 김천시,054-420-7827,,440,,전연령,,,www.gc.go.kr/gcart,,Y,경상북도 김천시 용전1로1길 17,경상북도 김천시 율곡동 657,,,2025-01-15,5060000,경상북도 김천시
시립예술단 신춘음악회,김천시문화예술회관,음악회,2024-04-05,2024-04-05,19:30,21:10,무료,경상북도 김천시,경상북도 김천시,054-420-7827,,920,,전연령,,,www.gc.go.kr/gcart,,Y,경상북도 김천시 운동장길3,경상북도 김천시 삼락동 500-1,,,2025-01-15,5060000,경상북도 김천시
시립교향악단 정기연주회,김천시문화예술회관,정기연주회,2024-04-12,2024-04-12,19:30,21:00,무료,경상북도 김천시,경상북도 김천시,054-420-7827,,920,,전연령,,,www.gc.go.kr/gcart,,Y,경상북도 김천시 운동장길3,경상북도 김천시 삼락동 500-1,,,2025-01-15,5060000,경상북도 김천시
한수원 문화가 있는 날 하모나이즈 콘서트 <더 쇼콰이어> with 정선아,경주예술의전당(화랑홀),뮤지컬 배우 정선아와 하모나이즈가 함께하는 무대,2024-02-24,2024-02-24,17:00,19:00,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,892,R석 50000원+S석 40000원+시야제한석 20000원,초등학생이상관람가능,경주시민할인 50,전석 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 연극<슈만>,경주예술의전당(화랑홀),독일 클래식 음악의 거장 슈만과 슈만부부에게 벌어지는 3년간의 이야기,2024-03-30,2024-03-30,14:00,15:35,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,663,전석 50000원,초등학생이상관람가능,경주시민할인 50,객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 연극<슈만>,경주예술의전당(화랑홀),독일 클래식 음악의 거장 슈만과 슈만부부에게 벌어지는 3년간의 이야기,2024-03-30,2024-03-30,19:00,20:35,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,585,전석 50000원,초등학생이상관람가능,경주시민할인 50,객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
조희창의 <토요 클래식 살롱> 2,경주예술의전당(원화홀),음악평론가 조희창 선생님의 해설과 함께하는 클래식,2024-04-06,2024-04-06,17:00,18:30,유료,(재)경주문화재단,경상북도 경주시,1588-4925,,280,전석 20000원,초등학생이상관람가능,"경주시민 다자녀 할인 50, 선착순 쿠폰 할인 20",전석 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 2024 콘서트 우리소리,경주예술의전당(화랑홀),트로트 가수와 국악악단의 트로트,2024-04-24,2024-04-24,20:00,22:00,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,1023,R석 50000원+S석 40000원+시야제한석 20000원,초등학생이상관람가능,경주시민할인 50,전석 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 어린이 뮤지컬 <로보카 폴리-잡아라 황금트로피>,경주예술의전당(화랑홀),인기 애니메이션 시리즈를 뮤지컬로 만나는 시간,2024-05-04,2024-05-04,11:00,12:10,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,731,전석 50000원,24개월이상관람가능,"경주시민 1만원, 경주시민 다자녀가구 무료",객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 어린이 뮤지컬 <로보카 폴리-잡아라 황금트로피>,경주예술의전당(화랑홀),인기 애니메이션 시리즈를 뮤지컬로 만나는 시간,2024-05-04,2024-05-04,14:00,15:10,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,720,전석 50000원,24개월이상관람가능,"경주시민 1만원, 경주시민 다자녀가구 무료",객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 어린이 뮤지컬 <로보카 폴리-잡아라 황금트로피>,경주예술의전당(화랑홀),인기 애니메이션 시리즈를 뮤지컬로 만나는 시간,2024-05-04,2024-05-04,16:30,17:40,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,693,전석 50000원,24개월이상관람가능,"경주시민 1만원, 경주시민 다자녀가구 무료",객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 어린이 뮤지컬 <로보카 폴리-잡아라 황금트로피>,경주예술의전당(화랑홀),인기 애니메이션 시리즈를 뮤지컬로 만나는 시간,2024-05-05,2024-05-05,11:00,12:10,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,571,전석 50000원,24개월이상관람가능,경주시민 1만원,객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
한수원 문화가 있는 날 어린이 뮤지컬 <로보카 폴리-잡아라 황금트로피>,경주예술의전당(화랑홀),인기 애니메이션 시리즈를 뮤지컬로 만나는 시간,2024-05-05,2024-05-05,14:00,15:10,유료,(재)경주문화재단,한국수력원자력㈜,1588-4925,,518,전석 50000원,24개월이상관람가능,경주시민 1만원,객석 1층만 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
2024 경주국제뮤직페스티벌-1일차,경주예술의전당(화랑홀),정명훈의 지휘 + KBS오케스트라의 클래식 공연,2024-05-31,2024-05-31,20:00,21:40,유료,(재)경주문화재단,경상북도 경주시,1588-4925,경상북도,1008,R석 150000원+S석 100000원+시야제한석 50000원,초등학생이상관람가능,"경주시민할인 50, 경상북도민 30",전석 오픈,https://garts.kr/,https://garts.kr/,Y,경상북도 경주시 알천북로 1,경상북도 경주시 황성동 988,35.86235686,129.2059986,2024-06-13,5050000,경상북도 경주시
